nama_toko,url_toko,rating_toko,nama_produk,harga,rating_produk,terjual,lokasi_seller,kategori,sub_kategori,badge,url_produk,platform,waktu_scrape
-,-,-,Rp 90.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/happy-store-gresik/atasan-kyla-1-1736591138948416514-1736591453715792898,Tokopedia,2026-09-25 09:50
-,-,-,Rp 315.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/happy-store-gresik/paket-usaha-a-scarf-voal-motif-110x110-10-pcs-bisa-mix-motif-1732785075601179650,Tokopedia,2026-09-25 09:50
-,-,-,"DEPO BANGUNAN 168 GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/depo-bangunan-168-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 180.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/depo-bangunan-168-gresik/scafati-ice-white-60x120-1-44m,Tokopedia,2026-09-25 09:50
-,-,-,Rp 20.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/depo-bangunan-168-gresik/mozaik-merk-enzo-bn-004-warna-red-uk-30x30-1732567411944228110,Tokopedia,2026-09-25 09:50
-,-,-,Rp 67.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/depo-bangunan-168-gresik/platinum-bastian-grey-bastian-grey-emb,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik kota
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-kota-1,Tokopedia,2026-09-25 09:50
-,-,-,"Toko Komputer & Gadget Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Komputer & Aksesoris,,-,https://www.tokopedia.com/toko-komputer--gadget-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"parcel gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vierna,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vierna/fitri-parcel-sembako-murah-isi-lengkap-minyak-gula-teh-mie-harga-terjangkau-1734046851698295830,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vierna/pita-parcel-murah-unik-siap-pakai-1734046874115343382,Tokopedia,2026-09-25 09:50
-,-,-,Rp 145.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vierna/parcel-lebaran-keranjang-rak-susun-murah-1734052671557043222,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Hobby Aeromodelling
Makassar
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-hobby-aeromodelling,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.999.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-hobby-aeromodelling/dijual-cepat-rc-helicopter-450-high-spek-1732691562231531371,Tokopedia,2026-09-25 09:50
-,-,-,Rp 300.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-hobby-aeromodelling/digital-pitch-rc-helicopter-1732209417924413291,Tokopedia,2026-09-25 09:50
-,-,-,Rp 350.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-hobby-aeromodelling/main-blade-helicopter-class-trex-250-1732209448130217835,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik House Helmet
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Otomotif,,-,https://www.tokopedia.com/ghhelmet,Tokopedia,2026-09-25 09:50
-,-,-,Rp 400.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ghhelmet/helm-ink-cx22-solid-helm-ink-cx22-polos-helm-ink-cx-helm-ink-biasa-helm-ink-topi-1730796339918242870,Tokopedia,2026-09-25 09:50
-,-,-,Rp 600.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ghhelmet/helm-ink-terra-2-solid-helm-ink-terra-2-polos-helm-ink-terra-2-visor-helm-ink-terra-1730815398147818550,Tokopedia,2026-09-25 09:50
-,-,-,Rp 280.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ghhelmet/helm-jpx-supreme-2-polos-1730853178604618806,Tokopedia,2026-09-25 09:50
-,-,-,"JILL HOTTO GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jill-hotto-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 295.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jill-hotto-gresik/hotto-purto-pouch-16-sachet-multigrain-purple,Tokopedia,2026-09-25 09:50
-,-,-,Rp 570.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jill-hotto-gresik/2x-hotto-purto-pouch-16-sachet-multigrain-purple,Tokopedia,2026-09-25 09:50
-,-,-,Rp 295.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jill-hotto-gresik/hotto-mame-protein-multigrain-12-sachet,Tokopedia,2026-09-25 09:50
-,-,-,"Rajawali Computer Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/computergresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/computergresik/paper-decal,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/computergresik/mouse-logitech-b100,Tokopedia,2026-09-25 09:50
-,-,-,Rp 149.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/computergresik/mouse-wireless-logitech-m170-original-garansi-resmi,Tokopedia,2026-09-25 09:50
-,-,-,"Sisca Collection Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sisca-collection-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 130.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sisca-collection-gresik/kemeja-wanita-premium-kemeja-wanita-motif-bunga-renda-atasan-wanita-1730695815701365938,Tokopedia,2026-09-25 09:50
-,-,-,Rp 140.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sisca-collection-gresik/set-gamis-syari-bahan-jersey-mewah-berkualitas-premium-nyaman-dipakai-indoor-maupun-outdoor-muslim-dress-1730642539255071922,Tokopedia,2026-09-25 09:50
-,-,-,Rp 10.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sisca-collection-gresik/hijab-bergo-anak-hijab-bergo-instan-anak-kerudung-anak-1730694748023260338,Tokopedia,2026-09-25 09:50
-,-,-,"GresikTech
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiktech,Tokopedia,2026-09-25 09:50
-,-,-,Rp 2.100.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiktech/gresik-tech-alat-tanam-jagung-kacang-tipe-dorong-9-mata-produk-asli-lokal-bahan-tebal-dimensi-165x55x30cm-ideal-untuk-pertanian-lokal-biji-benih-tanaman-1732384305642243216,Tokopedia,2026-09-25 09:50
-,-,-,Rp 826.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiktech/mesin-penggiling-sagu-lengkap-penggerak-6-5-hp-1735619687896548496-1735620087202022544,Tokopedia,2026-09-25 09:50
-,-,-,Rp 4.125.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiktech/blender-bumbu-halus-dinamo-listrik-6-5-hp-1735619691577443472,Tokopedia,2026-09-25 09:50
-,-,-,"GresikSouvenir
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Souvenir & Perayaan,,-,https://www.tokopedia.com/gresiksouvenir,Tokopedia,2026-09-25 09:50
-,-,-,Rp 5.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiksouvenir/tali-lanyard-tanpa-finishing-polosan-tanpa-stopper-dan-kait-lebar-2cm-x-100cm-1737096397073515672,Tokopedia,2026-09-25 09:50
-,-,-,Rp 43.210,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiksouvenir/bantal-custom-gambar-tulisan-untuk-souvenir-1737360208565142680,Tokopedia,2026-09-25 09:50
-,-,-,Rp 7.950,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresiksouvenir/sendok-stanliiss-steelll-free-nama-1737341983191696536,Tokopedia,2026-09-25 09:50
-,-,-,"PusatTas Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusattas-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 36.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusattas-gresik/naomi-tas-selempang-tas-wanita-24-x-16-1730783157338670587,Tokopedia,2026-09-25 09:50
-,-,-,Rp 9.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusattas-gresik/dompet-karakter-anak-harga-murah-meriah-1730355939183920635,Tokopedia,2026-09-25 09:50
-,-,-,Rp 10.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusattas-gresik/tas-tote-viral-korean-fashion-1729583410641603067,Tokopedia,2026-09-25 09:50
-,-,-,"damar kurung gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/damar-kurung-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 110.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/damar-kurung-gresik/kaos-khas-gresik-kaos-gresik-kaos-damar-kurung-kaos-unik-1736396814216038345-1736396597254195145,Tokopedia,2026-09-25 09:50
-,-,-,Rp 300.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/damar-kurung-gresik/souvenir-gajah-wurung-souvenir-khas-gresik-1736394916165683145-1736395152623306697,Tokopedia,2026-09-25 09:50
-,-,-,Rp 110.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/damar-kurung-gresik/kaos-khas-gresik-kaos-gresik-kaos-damar-kurung-kaos-unik-1736396591791048649-1736396820417251273,Tokopedia,2026-09-25 09:50
-,-,-,"ATK Mart Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/agresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 50.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/agresik/paperone-kertas-hvs-a4-75-gr-80-gsm-kertas-photo-copy-tebal-premium-putih-bersih-termuran-1-rim-500-lembar-1732623804458763496,Tokopedia,2026-09-25 09:50
-,-,-,Rp 232.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/agresik/bisa-instant-kertas-hvs-fotocopy-fotokopi-murah-kertas-print-aone-a4-70-gsm-1-rim-note-paper-1732214741329347816,Tokopedia,2026-09-25 09:50
-,-,-,Rp 50.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/agresik/natural-kertas-hvs-70gr-f4,Tokopedia,2026-09-25 09:50
-,-,-,"AREN JAYA GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aren-jaya-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aren-jaya-gresik/red-bell-pasta-perisa-pewarna-makanan-essence-all-variant-aneka-rasa-55-ml-original-1732659030659532059-1735390565272552731,Tokopedia,2026-09-25 09:50
-,-,-,Rp 28.275,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aren-jaya-gresik/frisian-flag-kental-manis-creamy-kental-manis-coklat-susu-bendera-kemasan-pouch-535-gram-original-1734157305651234075,Tokopedia,2026-09-25 09:50
-,-,-,Rp 16.675,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aren-jaya-gresik/tepung-terigu-segitiga-biru-bogasari-serbaguna-500-gram-1-kg-original-1734156646669387035,Tokopedia,2026-09-25 09:50
-,-,-,"NENCY HONDA GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nency-honda-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 21.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nency-honda-gresik/beat-sporty-deluxe-dan-street-1736203557948327092,Tokopedia,2026-09-25 09:50
-,-,-,Rp 112.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nency-honda-gresik/honda-tumbler-one-heart-stylish-fungsional-selalu-ready-bisa-jadi-phone-holder-harga-spesial-100-00-1737423508194297012,Tokopedia,2026-09-25 09:50
-,-,-,"ALKESMART GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alkesmartgresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 9.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alkesmartgresik/alkohol-swab-alcohol-swab-cosmo-med-isi-100pcs-1734389928744224756,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alkesmartgresik/funduscope-aluminium-merk-onemed,Tokopedia,2026-09-25 09:50
-,-,-,Rp 120.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alkesmartgresik/strip-fora-6-plus-blood-glucose-strip-cek-gula-darah,Tokopedia,2026-09-25 09:50
-,-,-,"ANEKA STORE GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aneka-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 33.961,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aneka-store-gresik/kahf-facial-wash-100ml-kahf-face-wash-100ml-kahf-pembersih-wajah-100ml-kahf-face-scrub-kahf-triple-action-1734569487792572300,Tokopedia,2026-09-25 09:50
-,-,-,Rp 9.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aneka-store-gresik/basreng-daun-jeruk-150gr-snack-1734434942956111756,Tokopedia,2026-09-25 09:50
-,-,-,Rp 9.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aneka-store-gresik/rumput-gracilaria-original-kering-1000-gr-1735228891151304588-1735228984282154892,Tokopedia,2026-09-25 09:50
-,-,-,"Mutiara Motor 2 Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mutiara-motor-2-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mutiara-motor-2-gresik/kipas-pully-vario-125-npp-35100-kzr00-nippon-parts-1734296858017956923,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mutiara-motor-2-gresik/komstir-jupiter-z-mio-mio-j-jupiter-mx-vega-zr-npp-50200-5tl00-nippon-parts-1734329388194563131,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mutiara-motor-2-gresik/komstir-grand-beat-vario-supra-x-125-all-honda-bebek-all-honda-matic-npp-50100-gn500-nippon-parts-1734329273378374715,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik United Store
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-united-store,Tokopedia,2026-09-25 09:50
-,-,-,Rp 210.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-united-store/jersey-training-gresik-united-v1-1736852154966443914-1736853773774653322,Tokopedia,2026-09-25 09:50
-,-,-,Rp 210.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-united-store/jersey-training-gresik-united-v1-keeper-vers-1736853780714194826-1736853905623517066,Tokopedia,2026-09-25 09:50
-,-,-,"Jajan murah gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jajan-murah-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 36.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jajan-murah-gresik/telur-gabus-keju-1kg-produk-makanan-ringan-1736767236816012807,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jajan-murah-gresik/nyam-nyam-crispy-ball-1kg-renyah-lezat-cemilan-seru-untuk-semua-usia-bahan-renyah-dan-lembut-di-dalam-1736767199417894407,Tokopedia,2026-09-25 09:50
-,-,-,Rp 32.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jajan-murah-gresik/siomay-mini-kering-1kg-bahan-berkualitas-renyah-guruh-nikmat-cocok-untuk-jualan-konsumsi-1736767011224520199,Tokopedia,2026-09-25 09:50
-,-,-,"SNAIFarm Hidroponik Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/calip,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/calip/bibit-kangkung-hidroponik-siap-tanam-30-bibit-snaifarm-gresik-1736900265930229064-1736900314838238536,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/calip/snaifarm-benih-selada-hidroponik-umur-4-hss-siap-semai-untuk-pertanian-modern-di-gresik-1736733738515006792-1736734185996715336,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/calip/bibit-pakcoy-hidroponik-siap-tanam-30-bibit-bibit-snaifarm-gresik-1736900233965962568-1736900258698134856,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Store1.
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-store1,Tokopedia,2026-09-25 09:50
-,-,-,Rp 58.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-store1/minyak-goreng-sania-2-liter-1736965395471500809,Tokopedia,2026-09-25 09:50
-,-,-,Rp 34.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-store1/minyak-goreng-fortune-1-liter-1736970131975865865,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-store1/minyak-goreng-sovia-800ml-1736971272269235721,Tokopedia,2026-09-25 09:50
-,-,-,"Kopyah Peci Berkah Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Muslim,,-,https://www.tokopedia.com/kopyah-peci-berkah-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Anugerah Tani Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugerah-tani-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 2.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugerah-tani-gresik/herbisida-pilly-25-wp-kemasan-5gram-1733157717341668628,Tokopedia,2026-09-25 09:50
-,-,-,Rp 210.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugerah-tani-gresik/curacron-500ml-insektisida-kontak-dan-lambung-profenofos-500ec-sygenta-1732312418143601940,Tokopedia,2026-09-25 09:50
-,-,-,Rp 194.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugerah-tani-gresik/insektisida-starban-585-ec-1-liter-1732312083004753172,Tokopedia,2026-09-25 09:50
-,-,-,"Apotek Rahayu Gresik by GoApotik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-rahayu-gresik-by-goapotik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 4.074,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-rahayu-gresik-by-goapotik/ranitidine-hexpharm-150-mg-strip-10-tablet-1731713541637965453,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.395,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-rahayu-gresik-by-goapotik/molacort-0-75-mg-strip-10-tablet-1731713502724130445,Tokopedia,2026-09-25 09:50
-,-,-,Rp 14.930,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-rahayu-gresik-by-goapotik/glimepiride-ogb-dexa-medica-2-mg-strip-10-tablet-diabetes-1729869852333016717,Tokopedia,2026-09-25 09:50
-,-,-,"Pastel Abon Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pastel-abon-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 32.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pastel-abon-gresik/pastel-abon-mini-1-kilogram-1734388456642217044,Tokopedia,2026-09-25 09:50
-,-,-,Rp 51.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pastel-abon-gresik/keripik-usus-raja-1-kg-enak-1731350468074767444,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pastel-abon-gresik/pitato-kentang-goreng-250-gram-1731466226825856084,Tokopedia,2026-09-25 09:50
-,-,-,"Muzanah bandeng gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/muzanah-bandeng-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Amsa Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/amsa-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"BUTIK BAJU GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/butik-baju-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 27.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/butik-baju-gresik/hijab-segiempat-buckle-scraves-packing-pouch-1730517032619705449,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/butik-baju-gresik/hijab-oskara-logo-pouch-azara-1730259111815119977,Tokopedia,2026-09-25 09:50
-,-,-,Rp 18.999,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/butik-baju-gresik/hijab-oskara-seragaman-by-azara-size-110x110cm-1729946250546480233,Tokopedia,2026-09-25 09:50
-,-,-,"Pusat oleh2 khas Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusat-oleh2-khas-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 50.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusat-oleh2-khas-gresik/kue-pudak-oleh-oleh-khas-gresik-1734354493258368969,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusat-oleh2-khas-gresik/jenang-jubung-ketan-hitam-oleh-oleh-khas-gresik-1734354455797073865,Tokopedia,2026-09-25 09:50
-,-,-,Rp 12.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pusat-oleh2-khas-gresik/bonggolan-ikan-khas-sidayu-aneka-rasa-1734354434034862025,Tokopedia,2026-09-25 09:50
-,-,-,"Pudak Khas Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pudak-khas-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 34.445,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pudak-khas-gresik/kue-pudak-khas-gresik-mini-original-vacuum-sealer-10biji-original-vacuum-sea-box,Tokopedia,2026-09-25 09:50
-,-,-,Rp 64.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pudak-khas-gresik/kue-pudak-jumbo-khas-gresik-jatim-10pcs-gula-merah,Tokopedia,2026-09-25 09:50
-,-,-,Rp 45.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pudak-khas-gresik/oleh-oleh-khas-gresik-pudak-mini-1-ikat-isi-10-biji-1730273804097062123,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Musik Store
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/musikitagresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/musikitagresik/d-addario-jim-dunlop-pick-gitar-gator-grip-4170-1729853706792174703,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.780.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/musikitagresik/yamaha-psr-f52-portable-keyboard-originall-1729966976851215471,Tokopedia,2026-09-25 09:50
-,-,-,Rp 11.325.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/musikitagresik/yamaha-digital-piano-dgx-670-black-include-stand-1729847863361832047,Tokopedia,2026-09-25 09:50
-,-,-,"Toko Emas Delima Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-emas-delima-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 45.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-emas-delima-gresik/kotak-perhiasan-set-perhiasan-1737635870116578403,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-emas-delima-gresik/kotak-perhiasan-set-besar-1737636684727157859-1737636770611102819,Tokopedia,2026-09-25 09:50
-,-,-,Rp 7.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-emas-delima-gresik/tempat-cincin-kristal-1737636770000045155-1737637079850910819,Tokopedia,2026-09-25 09:50
-,-,-,"SYAFA SNACK GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Makanan & Minuman,,-,https://www.tokopedia.com/syafa-snack-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/syafa-snack-gresik/emping-mlinjo-manis-tersedia-ukuran-1-4-kg-250-gram-1-2-kg-500-gram-food-cemilan-snack-melinjo-1731168064401999210,Tokopedia,2026-09-25 09:50
